id,name,host_id,latitude,longitude,room_type,minimum_nights,number_of_reviews,last_review,availability_365,number_of_reviews_ltm,neighbourhood_cleansed,host_response_time,host_response_rate,host_is_superhost,host_identity_verified,accommodates,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_accuracy,review_scores_communication,review_scores_checkin,review_scores_value,property_type,host_acceptance_rate,maximum_nights,listing_url,region,distance_to_cristo_redentor,distance_to_pan_de_azucar,distance_to_copacabana_beach,distance_to_ipanema_beach,distance_to_botanical_garden
37985954,"[REF:4]Studio por temporada, próximo de Ipanema!",235177717,-22.9833,-43.19123,0,7,3,2023-02-25,364,0,29,0,0.0,0,0,3,4.67,4.67,5.0,5.0,4.33,5.0,4.33,16,12,90,https://www.airbnb.com/rooms/37985954,142,4.010355418508207,5.331005595636708,1.6416074686519022,1.3600613416823004,4.270337377429899
53377115,Beautiful Beach walk Apartment with Ocean View,62006115,-23.009821,-43.357937,0,3,87,2024-06-20,101,34,5,3,100.0,1,1,5,4.95,4.82,4.98,4.97,4.98,4.97,4.92,16,99,1125,https://www.airbnb.com/rooms/53377115,1,16.409855865187744,21.832648914535252,18.497025443904292,15.967792537194956,13.996841071132954
935653306851413868,Apartamento garden /,523933432,-23.0211495,-43.4971593,0,1,3,2023-11-19,90,3,104,0,10.0,0,1,2,2.67,3.0,4.33,3.67,4.33,4.0,2.67,16,76,365,https://www.airbnb.com/rooms/935653306851413868,145,30.337598999332272,35.91291934266679,32.715598898994976,30.23976303204739,28.071910494694396
903712335525482636,Copacabana Maracujá,60298129,-22.98178187696376,-43.191271891037054,0,2,8,2024-04-07,160,8,29,3,98.0,0,1,11,4.88,4.88,4.75,4.75,4.88,4.88,4.63,16,76,365,https://www.airbnb.com/rooms/903712335525482636,142,3.862096897017213,5.213171932655987,1.5077550997251408,1.374472982310574,4.199311789165859
896231273801754086,Studio a 900m Rio Centro com Garagem -Wifi 300Mbps,503285061,-22.98929958552954,-43.44046074897051,0,1,9,2023-08-06,320,5,132,3,90.0,0,1,4,4.67,4.78,4.78,4.67,4.89,5.0,4.67,16,72,89,https://www.airbnb.com/rooms/896231273801754086,118,23.907367996987677,29.543193762569597,26.515648588775598,24.16176286643533,21.76384893150372
979777430168830231,Apartamento em copacabana  na quadra da praia!,1377894,-22.9792207,-43.1907952,0,2,22,2024-06-10,239,22,29,3,100.0,1,0,4,4.86,4.91,4.95,5.0,5.0,4.91,4.73,16,93,730,https://www.airbnb.com/rooms/979777430168830231,56,3.646772716516624,4.9799455305524525,1.2608136328598445,1.4963321738598223,4.145613162777771
52415677,Lindo Apartamento Estúdio Loft em Ipanema,15146164,-22.98518,-43.20788,0,2,161,2024-06-10,153,56,60,3,100.0,1,1,3,4.88,4.89,4.99,4.91,4.93,4.96,4.77,14,89,365,https://www.airbnb.com/rooms/52415677,114,3.710281061378794,6.747094579684859,3.0598031359824027,0.3741321219627854,2.944908298562102
2476890,Flat-Room Ocean View - 5 guests,12645092,-22.96121,-43.17067,0,3,122,2024-05-07,190,13,73,3,100.0,1,1,5,4.82,4.92,4.36,4.71,4.92,4.85,4.73,16,96,15,https://www.airbnb.com/rooms/2476890,16,4.207478961907586,2.107773616493524,1.6133378227643933,4.284939942837011,6.031856788456141
37884720,Quarto para trabalhar remotamente. Quadra praia.,286974587,-22.97122,-43.18775,2,5,7,2024-02-14,211,2,29,2,100.0,0,0,2,4.71,4.86,5.0,5.0,4.57,4.71,4.57,41,45,31,https://www.airbnb.com/rooms/37884720,0,3.168684965327264,4.167122027817183,0.5683516178432333,2.219979161092756,4.264809757749623
48716486,ARPOADOR FULL CLIMATIZED +3QUEEN BED 50m BEACH FAR,10406037,-22.98614,-43.19186,0,1,185,2024-06-24,279,65,29,3,100.0,0,1,9,4.8,4.78,4.93,4.77,4.71,4.91,4.68,16,98,89,https://www.airbnb.com/rooms/48716486,81,4.258810671541185,5.606666798504285,1.9428796894687592,1.3176738722969576,4.353687933159347
10102659,Charmoso e confortável quarto/sala,51844382,-22.97424,-43.19354,0,3,140,2024-06-02,18,10,29,3,100.0,1,0,4,4.88,4.82,4.91,4.9,4.96,4.95,4.83,16,93,1125,https://www.airbnb.com/rooms/10102659,87,3.0308279783940364,4.84326372361952,1.2123146122070785,1.5532711081187078,3.729174084168169
29990517,Apto de frente para praia - Barra da Tijuca,108366188,-23.01068,-43.43034,0,2,15,2020-01-26,225,0,5,0,10.0,0,1,4,4.93,4.8,4.93,5.0,5.0,4.87,4.8,16,0,1125,https://www.airbnb.com/rooms/29990517,50,23.434882033664483,28.98997653248976,25.77870221718065,23.30746094927286,21.144430711045032
889743506842674225,Apart hotel em frente à praia,437395660,-23.0093514,-43.3448529,0,3,4,2024-02-16,363,4,5,2,100.0,0,1,4,5.0,4.75,5.0,5.0,5.0,5.0,4.75,16,74,10,https://www.airbnb.com/rooms/889743506842674225,39,15.164961449978394,20.54703367052769,17.184344545245597,14.642366215538797,12.724624755651451
727379,Apart in the heart of Copacabana,3767558,-22.96554,-43.17929,0,2,451,2024-05-26,357,33,29,3,100.0,1,1,6,4.85,4.89,4.88,4.91,4.93,4.95,4.74,16,99,365,https://www.airbnb.com/rooms/727379,121,3.5371696237050627,3.0953974045527746,0.6862839007299092,3.2907100265375604,5.114020718114153
49975282,1 bedroom apartment in Copacabana,20370177,-22.96587,-43.18324,0,5,7,2023-11-19,263,3,29,2,96.0,1,1,4,4.71,4.57,5.0,4.86,5.0,5.0,4.43,16,62,1125,https://www.airbnb.com/rooms/49975282,67,3.194224610238613,3.4454937915184134,0.5912170447837141,2.959138387564614,4.708500594505957
1033427038180963134,Quarto Individual * Tijuca,121523132,-22.91622576505344,-43.21188371983125,2,1,1,2023-12-11,267,1,100,3,100.0,0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41,66,365,https://www.airbnb.com/rooms/1033427038180963134,73,3.969329623352941,6.821719338152298,6.816907653281865,7.562926920122497,5.960197352057154
1025280703142242998,Copacabana beach House,486221645,-22.9769344,-43.1924092,0,2,1,2024-05-05,53,1,29,3,100.0,0,1,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,99,365,https://www.airbnb.com/rooms/1025280703142242998,87,3.343587700532136,4.935774739117227,1.230148529374989,1.4601078948587574,3.9128836457617138
32477909,"O mais aconchegante, espaçoso Quarto-Sala na Gávea",24168015,-22.97688,-43.22776,0,1,12,2024-04-15,178,11,54,3,100.0,0,1,4,4.67,4.67,5.0,4.67,4.83,4.67,4.67,16,75,90,https://www.airbnb.com/rooms/32477909,106,3.2921244065308093,8.057673028706855,4.708292697707598,2.505820207215691,1.0643881664231996
12359297,Cobertura Barra da Tijuca,66755684,-22.97196,-43.38276,0,3,11,2022-09-11,363,0,63,1,50.0,0,1,6,4.73,4.64,4.91,4.91,5.0,5.0,4.45,16,0,1125,https://www.airbnb.com/rooms/12359297,108,17.77724009434751,23.433061143603503,20.532990394792343,18.297125070855955,15.729430477462117
17557314,Apartamento para 4 pessoas em Botafogo,25337745,-22.9519,-43.19252,0,1,4,2018-02-13,83,0,11,3,92.30391864868317,0,1,4,4.5,4.0,4.75,4.75,4.75,4.25,5.0,16,0,5,https://www.airbnb.com/rooms/17557314,25,1.841009100965787,3.82870320731587,2.3821040092613086,3.763697888446308,4.132130739165838
45103096,Bem no Centro: Metrô SmarTV  Privacidade total,110142166,-22.90616,-43.19349,0,1,69,2024-06-23,96,16,22,3,100.0,1,1,5,4.87,4.9,4.84,4.86,4.87,4.88,4.75,16,79,1125,https://www.airbnb.com/rooms/45103096,95,5.376108533504628,6.129150261389404,7.312973372211588,8.717513363427017,7.72935108149878
1071088022978938973,Bohemian Luxury Loft - Favela Chic,601323,-22.99398,-43.23642,0,3,5,2024-05-21,96,5,136,2,100.0,0,1,4,4.2,4.4,4.4,4.2,4.2,4.2,4.2,16,77,365,https://www.airbnb.com/rooms/1071088022978938973,33,5.379164395382378,9.717665081208104,6.105738162333056,3.4543572512006486,3.0465808244840678
16820924,Copacabana  - Rio de Janeiro  - BR,67117467,-22.97186,-43.18906,2,2,1,2018-01-05,213,0,29,2,100.0,0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41,28,1125,https://www.airbnb.com/rooms/16820924,120,3.121625086894623,4.317075489679259,0.7073739271283149,2.0714114105903865,4.139294321073325
902433662419013501,Flat 2 piscina Lapa co-working,9226189,-22.91355,-43.17861,0,3,1,2023-09-29,0,1,22,3,100.0,0,1,4,3.0,3.0,3.0,4.0,5.0,5.0,3.0,16,50,365,https://www.airbnb.com/rooms/902433662419013501,128,5.371183621967977,4.570339245198198,6.40982734935283,8.259565710584884,7.917795303027172
685276818946615386,"Smart Copacabana - 6 Guests, Sea view, Privacy",30165706,-22.9649988,-43.1754618,0,3,5,2024-01-24,151,3,29,3,100.0,0,1,6,3.6,4.0,5.0,3.4,3.2,3.8,3.2,16,99,90,https://www.airbnb.com/rooms/685276818946615386,32,3.871862917226789,2.7543601841241614,0.9675532651798942,3.640697781090817,5.508257831572873
44149831,Comfortable Room nice area Ipanema w/ pool,9540794,-22.98174,-43.20413,2,1,3,2024-01-03,317,1,60,2,100.0,0,1,2,4.33,5.0,5.0,4.33,4.33,5.0,4.33,41,99,1125,https://www.airbnb.com/rooms/44149831,113,3.381545579511431,6.210667882514861,2.5377184039462493,0.2431495775472964,3.021534264633984
1139792356181596252,"Studio com Mar, Piscina e Academia no coração de C",27229964,-22.96156,-43.17448,0,2,4,2024-06-09,100,4,29,3,99.0,0,1,4,4.5,4.25,4.25,4.25,4.75,5.0,4.25,16,99,90,https://www.airbnb.com/rooms/1139792356181596252,32,3.8412695751400143,2.435852427598898,1.3228768530010293,3.95172588747742,5.639881663041013
16094410,"Simples, familiar, seguro e bem localizado.",31235423,-22.97258,-43.19021,0,1,12,2022-04-24,55,0,29,3,92.30391864868317,0,1,3,4.33,4.92,4.83,4.5,4.83,4.92,4.5,16,76,1125,https://www.airbnb.com/rooms/16094410,120,3.098912204576244,4.459310932091572,0.83638956585686,1.9298875330101055,4.033074558038042
51771086,Apto Copacabana posto 5/6 Av Atlantica RJ,415156973,-22.97671,-43.18933,0,4,106,2024-06-22,63,38,29,3,100.0,0,1,2,4.98,4.93,4.99,4.99,5.0,5.0,4.93,16,96,365,https://www.airbnb.com/rooms/51771086,147,3.5083474561901733,4.680714138408381,0.960176706330262,1.7466759240312413,4.210995149647645
45918844,apartamento completo,95355612,-22.93032482182205,-43.24365600943565,0,2,22,2024-06-16,88,16,126,3,100.0,1,1,4,4.77,4.82,4.91,4.91,4.95,5.0,4.68,16,96,90,https://www.airbnb.com/rooms/45918844,28,4.157249414787162,9.2731803455193,7.75594895396619,7.180692118572359,4.380260047247844
1130512141838968850,Conforto no Leme!,84360756,-22.96381,-43.17095,0,2,3,2024-06-02,123,3,73,3,100.0,0,1,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,82,20,https://www.airbnb.com/rooms/1130512141838968850,16,4.260483684783349,2.3298186871878426,1.4084334879181342,4.097253282097896,5.977077911395113
53662557,SuhcasaCopacabana 08 Aconchego Copa,310319158,-22.96484,-43.17981,0,1,87,2024-06-03,202,36,29,3,100.0,0,1,6,4.69,4.76,4.85,4.8,4.86,4.9,4.72,16,97,365,https://www.airbnb.com/rooms/53662557,121,3.4560294847212694,3.0917200681447574,0.7378355189694566,3.298594670778204,5.064617808961076
1144430171117333306,Copa Good Times HIR 50,347487511,-22.973543837620227,-43.18753391924056,0,1,8,2024-06-25,194,8,29,3,100.0,0,1,4,5.0,4.5,5.0,4.75,4.88,4.88,4.63,16,98,365,https://www.airbnb.com/rooms/1144430171117333306,0,3.3646728994318944,4.311013690385055,0.6099466209944737,2.083918365115838,4.320048846164097
3100175,Excellent Loft in Botafogo!!,11415072,-22.95666909170321,-43.17964390613213,0,2,61,2024-05-31,345,9,11,3,100.0,0,1,2,4.72,4.73,4.85,4.73,4.93,4.95,4.7,12,94,1125,https://www.airbnb.com/rooms/3100175,94,3.2035593839528085,2.6491781898895272,1.6258462784836998,3.9552549618564345,5.2121901054793645
38191168,Flat Varandas da Barra 1005,290204845,-23.00866,-43.35591,0,3,131,2024-06-06,7,35,5,2,100.0,1,1,2,4.92,4.92,4.95,4.95,4.95,4.95,4.74,16,97,1125,https://www.airbnb.com/rooms/38191168,1,16.168435471334995,21.5953958730227,18.265423007837445,15.740738316393658,13.758129387467411
992700367009872427,Cobertura - Suíte com área Gourmet,398798740,-22.9166,-43.20939,0,1,4,2024-02-13,269,4,41,2,100.0,1,1,4,4.5,4.75,4.5,4.5,4.5,4.75,4.5,16,76,5,https://www.airbnb.com/rooms/992700367009872427,111,3.926832002815693,6.583582497710099,6.66910789433872,7.500161018645061,6.001906459567713
1040549779583473195,Studio em Copacabana,549765479,-22.978240685168547,-43.192426815889725,0,1,2,2024-02-19,253,2,29,0,33.0,0,1,3,1.5,1.5,4.0,2.5,1.0,2.5,1.0,16,99,365,https://www.airbnb.com/rooms/1040549779583473195,56,3.4644834336580823,5.031085123905448,1.3139989167176334,1.3869137751058604,3.952976670700165
32281123,Lindo apto. vista frontal Pão de Açúcar,119525077,-22.94504,-43.18269,0,5,28,2024-06-02,190,12,11,2,100.0,1,1,4,4.93,4.89,4.96,4.93,5.0,4.96,4.75,16,99,730,https://www.airbnb.com/rooms/32281123,116,2.9479924312187267,2.832421989993162,2.8981781545167884,4.863899563474779,5.372095958303295
1137880247215862186,Apê Mar Azul! No coração de Copa,144500918,-22.96537,-43.18018,0,1,2,2024-06-03,179,2,29,3,100.0,0,1,6,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,99,365,https://www.airbnb.com/rooms/1137880247215862186,121,3.446813960853535,3.156992560602056,0.6698704933663026,3.2317670697625576,5.0237945079431405
29796570,Leblon perto da praia,14246086,-22.97898,-43.22077,0,3,6,2023-11-19,364,2,72,3,100.0,0,1,5,4.67,4.83,5.0,4.83,5.0,5.0,4.5,16,96,1125,https://www.airbnb.com/rooms/29796570,34,3.189462689809958,7.506134681569924,4.04463663279877,1.7531026527059186,1.5501076168486656
1085452233364771001,Ipanema Great Style and 2Suites!,473492239,-22.98077,-43.20989,0,3,1,2024-03-30,309,1,60,3,74.0,0,1,6,5.0,5.0,5.0,5.0,5.0,5.0,4.0,16,62,90,https://www.airbnb.com/rooms/1085452233364771001,114,3.210809496780924,6.635773745680612,3.0318116636941097,0.6523658680408138,2.473501995728369
1006756829395710623,Apartamento 104 na Praia do Flamengo,542758351,-22.9301996,-43.1741126,0,1,28,2024-03-31,60,28,42,3,100.0,0,1,6,4.79,4.82,5.0,4.86,5.0,4.96,4.75,16,99,365,https://www.airbnb.com/rooms/1006756829395710623,40,4.439158525164596,2.8102350470668727,4.622698937963521,6.73318064187128,6.994817819767782
783820308663093957,5 Verano Stay suíte com wi-fi (Arena),1208327,-22.96989,-43.38872,0,3,25,2024-06-02,75,15,63,3,100.0,1,1,3,4.96,4.92,4.88,4.96,5.0,5.0,4.76,16,99,90,https://www.airbnb.com/rooms/783820308663093957,108,18.35641968654412,24.016015944845837,21.143525605022965,18.92340868404296,16.333903987467135
47277643,Loft em Frente à Praia - Botafogo - Rio de Janeiro,341615678,-22.94738,-43.18398,0,1,188,2023-08-11,129,7,11,3,67.0,0,1,6,4.52,4.59,4.91,4.57,4.47,4.72,4.69,16,99,1125,https://www.airbnb.com/rooms/47277643,116,2.7616035557256184,2.939820554653632,2.6438363286576463,4.572102190796867,5.137349114140744
46982126,Ipanema Home in a great location,380375132,-22.98554,-43.19658,0,2,88,2024-06-24,135,31,60,3,92.30391864868317,0,1,8,4.97,4.93,4.93,4.93,4.89,4.84,4.86,9,76,31,https://www.airbnb.com/rooms/46982126,26,4.002883358973943,5.893495836368254,2.1783577215126533,0.8310040891709245,3.901326096650184
751355842010699631,Duplex Penthouse in Rio de Janeiro - In front of t,53588365,-23.01516,-43.30993,0,30,6,2023-10-25,269,2,5,3,100.0,1,1,8,5.0,4.83,5.0,5.0,5.0,5.0,5.0,16,96,90,https://www.airbnb.com/rooms/751355842010699631,82,12.3725912242599,17.474149811897384,13.962323698285791,11.337388348668142,9.823037352838291
1026150158191546843,Charm in Copa | Great for couples | Mvc1103 Z5,371026651,-22.96477,-43.17775,0,1,11,2024-06-11,321,11,29,3,92.30391864868317,0,1,2,4.45,5.0,4.91,4.91,4.45,4.64,4.55,16,76,1125,https://www.airbnb.com/rooms/1026150158191546843,121,3.645793383820493,2.918312388981946,0.8384441399718271,3.467618906401822,5.275630288836488
52470186,Stylish Copacabana  /Ipanema Apartment Beach close,8997037,-22.984154,-43.19191,0,7,24,2024-06-04,89,2,29,3,100.0,1,1,4,4.88,4.92,5.0,5.0,5.0,5.0,4.67,9,93,1125,https://www.airbnb.com/rooms/52470186,81,4.0601983614957735,5.447788540995306,1.7592842489131626,1.2891190608289078,4.247838213283746
1934374,Cute bedroom in Laranjeiras!,4055542,-22.93486,-43.18633,2,1,4,2019-03-06,177,0,71,0,0.0,0,0,2,5.0,5.0,4.75,5.0,5.0,4.75,4.75,41,26,1125,https://www.airbnb.com/rooms/1934374,98,3.1169883596685546,3.5256933678507822,4.051837272299722,5.76161661237169,5.688615999374107
2425933,"Melhor localização, praia e metro",10599325,-22.97031,-43.18833,0,3,22,2024-05-06,365,3,29,3,100.0,0,1,3,4.55,4.45,4.86,4.64,4.73,4.77,4.36,16,68,90,https://www.airbnb.com/rooms/2425933,120,3.05662682128892,4.15503609150991,0.6336941170113854,2.241383595936421,4.196731447482548
53953860,3 BDRs in Copacabana near the beach | FS 108/601,6000862,-22.98261,-43.19358,0,2,52,2024-06-11,312,16,29,3,100.0,0,1,8,4.83,4.81,4.94,4.9,4.9,4.85,4.77,16,98,90,https://www.airbnb.com/rooms/53953860,142,3.829053272062899,5.446236429623014,1.7306848565282251,1.127027408145692,4.019698622930652
1050900245253811758,SuhcasaCopacabana 40 Smart Beach,310319158,-22.962423,-43.175888,0,1,18,2024-06-04,88,18,29,3,100.0,0,1,3,4.56,4.72,5.0,4.67,4.61,4.94,4.44,16,97,365,https://www.airbnb.com/rooms/1050900245253811758,32,3.732031903795153,2.608859690099993,1.1612604631640466,3.7793250058659846,5.48618429879455
699109998157400160,Ótimo ap para aproveitar seus melhores dias no Rio,275258906,-22.9619953,-43.17423369999999,0,3,19,2024-05-06,85,7,29,3,100.0,1,0,4,5.0,5.0,5.0,5.0,5.0,5.0,4.95,16,99,365,https://www.airbnb.com/rooms/699109998157400160,32,3.879211508052904,2.4447495352129014,1.3000571901716989,3.941268653056164,5.659578240235113
1151398446284110124,cobertura vista cristo e Praia,72536853,-22.96681,-43.17848,0,5,1,2024-06-04,51,1,29,3,100.0,1,1,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,99,365,https://www.airbnb.com/rooms/1151398446284110124,121,3.673783470919194,3.1197498053558363,0.6104110922742914,3.2721476521785173,5.193155457613147
2722781,Unbelievable apartment -great point,13933293,-23.01086,-43.36454,0,7,15,2024-04-22,311,6,5,3,100.0,0,1,4,4.87,4.87,4.93,4.73,5.0,4.87,4.8,16,81,300,https://www.airbnb.com/rooms/2722781,63,17.077596277963707,22.511079496185808,19.181236433675917,16.653354591954404,14.67258032653386
949224617923184409,Quarto aconchegante Laranjeiras,2339555,-22.932698384187347,-43.18000661071639,2,2,1,2024-01-02,86,1,71,3,100.0,0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,41,22,10,https://www.airbnb.com/rooms/949224617923184409,40,3.782694801375918,3.0866192648764064,4.275972879909908,6.22121755360482,6.345183702007369
18150618,"Apt Praia da Reserva, Barra c Desconto Esp. no Mes",125151411,-23.00823,-43.42628,0,2,45,2024-04-19,301,8,5,3,100.0,1,0,4,4.89,4.84,4.93,4.82,4.93,4.96,4.8,16,73,30,https://www.airbnb.com/rooms/18150618,50,22.960427151775303,28.522161188738654,25.323695126019008,22.861724157593468,20.678618807574768
49223587,Apto. Charmoso no coração de Ipanema 200m da praia,119662825,-22.98512,-43.20272,0,2,126,2024-06-24,300,39,60,3,100.0,0,0,4,4.7,4.61,4.96,4.71,4.83,4.89,4.65,16,99,1125,https://www.airbnb.com/rooms/49223587,20,3.778800618916811,6.329332732048578,2.6159486881194858,0.2271673325201918,3.351284772630006
13065447,Copacabana Beach. New Apartment,2522753,-22.96933,-43.18254,0,3,24,2024-05-06,111,4,29,2,100.0,0,1,3,4.58,4.38,4.92,4.79,4.92,4.88,4.42,16,49,32,https://www.airbnb.com/rooms/13065447,67,3.457077529162118,3.618281993484628,0.1998697052544237,2.771064939066696,4.781849662830735
724835645096904586,Flat Inteiro Com Cozinha No Verano Stay,168407322,-22.968593034836964,-43.38844075581971,0,1,3,2022-11-13,74,0,63,3,100.0,0,1,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,76,1125,https://www.airbnb.com/rooms/724835645096904586,108,18.312907383649502,23.973875310641752,21.11645043227622,18.907445323541022,16.303586248884447
53464887,LUXO PRAIA COPACABANA,429775424,-22.97757,-43.19127,0,4,2,2023-03-29,164,0,29,3,91.0,0,1,5,5.0,4.5,5.0,3.5,5.0,5.0,5.0,16,65,200,https://www.airbnb.com/rooms/53464887,56,3.467519934277848,4.892797587300813,1.1746372363808764,1.5263391767232088,4.044453262784993
1018095453350116971,Casa Zona Sul  RJ,545045320,-22.93692,-43.18719,3,1,2,2023-12-31,269,2,71,0,10.0,0,1,5,3.5,3.0,3.5,3.0,3.0,3.0,3.5,64,30,365,https://www.airbnb.com/rooms/1018095453350116971,98,2.910637767030007,3.514297116621574,3.834836726507359,5.516396535544824,5.476276039450912
16486759,Cozy Design Flat at Laranjeiras,27575314,-22.93635,-43.19056,0,3,52,2024-02-16,4,7,71,1,100.0,0,1,4,4.83,4.77,4.92,4.9,4.94,4.94,4.75,16,89,20,https://www.airbnb.com/rooms/16486759,98,2.675581750868954,3.858992419124213,3.957705567787725,5.476576038049964,5.251079155161696
16106355,Apto Copacabana - Ar Condicionado -TV A CABO-Wi-fi,104999061,-22.96527,-43.17871,0,3,57,2024-06-16,251,38,29,3,100.0,0,1,4,4.49,4.61,4.81,4.72,4.68,4.84,4.6,16,94,90,https://www.airbnb.com/rooms/16106355,121,3.5783337175411107,3.0300307081384807,0.7402145453485857,3.355933375063687,5.1746460592578
649514678775653109,"Conforto e Tranquilidade, Barra da Tijuca",140798786,-23.00799956949478,-43.42979092150927,0,3,10,2024-01-03,148,3,5,3,92.30391864868317,0,1,4,4.9,5.0,5.0,4.8,4.9,5.0,4.8,16,99,1125,https://www.airbnb.com/rooms/649514678775653109,50,23.299561830343418,28.86600473559255,25.67425735961194,23.215658884331617,21.023892752821197
46543934,"COPACABANA BEST:100m2, 2 QUARTOS,2 VAGAS GARAGEM *",65378576,-22.96715,-43.18132,0,1,212,2024-06-16,91,60,29,3,100.0,1,1,5,4.81,4.7,4.94,4.88,4.87,4.83,4.84,16,99,1125,https://www.airbnb.com/rooms/46543934,67,3.4353204057456908,3.369296166608029,0.4483654343802773,3.016663415193913,4.90205297044983
1091224058605622502,Studio Helena Alden - a uma quadra da praia,464400176,-22.9357524,-43.1758168,0,2,2,2024-06-16,172,2,42,3,100.0,0,1,4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,99,1000,https://www.airbnb.com/rooms/1091224058605622502,4,3.9795809413992616,2.5406071224360334,3.984449360822389,6.106347370395427,6.500863935042485
698676235088152658,Studio Milan,357485815,-22.9277355,-43.1758631,0,2,21,2024-06-03,361,14,42,1,63.0,1,1,2,4.95,4.86,4.76,4.86,4.9,4.9,4.67,16,68,60,https://www.airbnb.com/rooms/698676235088152658,85,4.44972381664381,3.133138981858842,4.865380175183637,6.899273236533423,7.019965524548181
1069703287129598067,Conforto aos pés de Santa Teresa,73243377,-22.91867951207085,-43.1855047121644,0,2,2,2024-03-12,171,2,113,1,86.0,0,1,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,16,99,30,https://www.airbnb.com/rooms/1069703287129598067,74,4.494109863465454,4.542743250432898,5.838714918472138,7.508481768292186,7.026294927207431
809300904820244102,Flamengo 2 Quartos,77334900,-22.93673051589888,-43.175851091283775,0,2,4,2024-06-03,47,4,42,3,100.0,1,1,4,5.0,5.0,4.75,5.0,5.0,5.0,4.75,16,71,6,https://www.airbnb.com/rooms/809300904820244102,4,3.92852430634272,2.4840484272895,3.876611202866597,6.0094978484626,6.439642555071842
1057322446166801910,Cobertura Frente Mar 02,370124074,-23.03114108064544,-43.47813748399344,0,1,19,2024-06-13,84,19,104,3,100.0,0,1,4,4.84,4.89,5.0,4.74,4.95,5.0,4.84,16,98,90,https://www.airbnb.com/rooms/1057322446166801910,125,28.778005409888863,34.297563436723124,31.017629253765147,28.49513534002153,26.447687478079683
715991091699245687,Loft charmoso com vista da Lagoa e Cristo Redentor,266365840,-22.9604,-43.20038,0,3,29,2024-06-06,11,17,57,3,100.0,0,1,2,4.79,4.66,4.86,4.79,4.86,4.83,4.86,13,99,10,https://www.airbnb.com/rooms/715991091699245687,59,1.40249160724895,4.798615777624039,2.209076771461893,2.6469074402945725,3.051614098555093
1688152,Bedroom/Living - Practical/Cozy - Olympics 2016,2156021,-22.96406555175781,-43.1916618347168,0,2,48,2024-05-05,61,9,29,3,100.0,1,1,5,4.79,4.54,4.77,4.71,4.9,4.89,4.67,16,92,90,https://www.airbnb.com/rooms/1688152,41,2.355879588519111,4.101021628330189,1.245077818560205,2.5674139700438885,3.86106048503837
826276448206558259,Quarto Grande Casa de Vila Ótima Localização Z SUL,470173166,-22.954679457613416,-43.18175646845419,2,2,6,2023-11-20,55,6,11,2,100.0,1,1,4,4.83,4.83,5.0,5.0,5.0,5.0,5.0,37,91,30,https://www.airbnb.com/rooms/826276448206558259,130,2.9592622470161034,2.792010957675722,1.82644818528236,3.9973602344567856,5.059261597498472
1086371227230870174,Apto Copacabana - Posto 5 - duas quadras da praia,416076568,-22.98250670163725,-43.19226354360581,0,2,7,2024-06-03,54,7,29,3,100.0,1,0,4,5.0,5.0,5.0,4.86,5.0,5.0,5.0,16,96,365,https://www.airbnb.com/rooms/1086371227230870174,142,3.8818104957343698,5.341953223650889,1.6340589963402323,1.262170386486372,4.137673494724657
923641085284705457,Apartamento inteiro,65654740,-22.93243608096035,-43.17495428075642,0,1,2,2024-05-05,0,2,42,2,100.0,0,1,2,5.0,5.0,5.0,5.0,5.0,5.0,4.0,16,99,31,https://www.airbnb.com/rooms/923641085284705457,40,4.234707474433453,2.698344981938519,4.362782095173664,6.472918484711592,6.779867412147534
2831687,House Sea View -  Rio,14486141,-23.00057,-43.27777,0,3,4,2017-02-27,354,0,120,1,60.0,0,0,10,4.75,4.5,5.0,5.0,5.0,5.0,4.5,13,0,1125,https://www.airbnb.com/rooms/2831687,86,8.7586843363568,13.80551746268218,10.317376664698454,7.725692275707048,6.1906913770519925
712280815120992774,Chambre dans le meilleur quartier,208190186,-22.95239,-43.18446,2,5,6,2024-01-02,89,1,11,2,100.0,0,1,3,4.83,5.0,5.0,5.0,4.67,5.0,4.67,41,95,365,https://www.airbnb.com/rooms/712280815120992774,130,2.6668408618503223,3.015377971508568,2.093288045077386,4.060264342785495,4.875341606000846
860521604550766105,Flat Maravista Recreio,372578235,-23.02936,-43.47494,0,1,90,2024-06-17,116,65,104,3,100.0,0,1,4,4.68,4.6,4.87,4.73,4.82,4.89,4.71,16,98,90,https://www.airbnb.com/rooms/860521604550766105,44,28.40609316226317,33.92956285182758,30.65583479092819,28.137473219420663,26.079666120916883
